Artist,Title,Lyrics
Tu dois buter en restant propre, sans toit, ni pote
Ça vit l'époque qui force à t'ver-le' et fait tes poches
Le mektoub m'a mis des bosses, vidé mes poches, ficha' devant mes proches

[Pont 1 : Insolent]
J'ai vu dans l'obscurité le noir total
La vérité me hante, mais j'la calcule pas
J'essaye d'rester sur mes gardes
Laisser tomber mes habitudes et m'barrer

[Refrain : Dr. Bériz & Maître Gims]
Ils me parlent, mais j'suis ailleurs loin d'ce Monde où rien ne reste
Laisse tomber, laisse tomber
Ils prennent l'amour pour du fire, persuadés que rien ne presse
Laisse tomber, laisse tomber
Pleins phares sur le périph', trop tard dans la nuit
J'ai déjà fui
Pleins phares sur le périph', trop tard dans la nuit
J'ai déjà fui
[Pont 2 : Maître Gims]
Confus, tu me parles, je n'réponds pas
Mais je suis sûrement quelque part
""Confie-toi"" : j'te l'disais dès l'départ
Mais tu t'es détourné de moi
""Confie-toi"" : j'te l'disais dès l'départ
Mais tu t'es détourné de moi
Confus, je te parle, tu n'réponds pas
Mais je suis sûrement quelque part

[Refrain : Dr. Bériz & Maître Gims]
Ils me parlent, mais j'suis ailleurs loin d'ce Monde où rien ne reste
Laisse tomber, laisse tomber
Ils prennent l'amour pour du fire, persuadés que rien ne presse
Laisse tomber, laisse tomber
Pleins phares sur le périph', trop tard dans la nuit
J'ai déjà fui
Pleins phares sur le périph', trop tard dans la nuit
J'ai déjà fui1Embed"
Dr. Bériz,De Marseille à Paris,"36 ContributorsDe Marseille à Paris Lyrics[Paroles de ""De Marseille à Paris"" ft. Dr Bériz, Bedjik, H Magnum & Soprano]

[Intro : Maitre Gims]
Maître Gims, Bedjik
Mais qui a 'glige ?
Maitre Gims, Bedjik, un feat en famille
Trop deus tu t'demandes si j'tape dans la farine
Here We Go ! Tu vois bien que les flows varient
C'est l'zbeul un peu comme dans Tex Avery

[Couplet 1 : Bedjik]
Ça fait des mois et des mois et des mois que je ne dors pas
Les MCs me veulent en featuring mais j'en prends très peu
Qui assumera pas sans avoir enfilé un joint de beuh
Vous êtes tous piégés dans le Vortex...
Mais j'compte t'enterrer après t'avoir humilié sur la voie ferrée
Demande à Ferris : à quoi bon sert de faire l'inspecteur Derrick ?
Ça m'fait dahek
Sors ton béret, puis ton pe-pom, si t'es paré, ben c'est bavon
C'est moi l'premier à l'avoir kické donc je n'sais pas à la base qui t'es
L'heure est venue de t'liquider, Bedjik le psy, c'est la qualité
Ceinture noire chrome sur le bas-côté, fallait méditer
J'vais pas te le répéter au cas où t'aurais pas tilté
Et puis j'm'lèb' sur la prod' sans déc'
Il faut qu'j'te la mette pour que tu captes ma tech'
Mais moi j'fais du lourd, même si t'es par terre j'te lève
Bsahtek pour ton feat mais il t'en reste sur les lèvres
You might also like[Couplet 2 : Dr Beriz]
J'suis dans mon délire, j'suis pas pressé, j'vais les fumer sans m'reposer
La dégaine de l'homme amoché donc j’apparais souvent stressé
Disons qu'la vie est dure, et qu'les pe-stu nous cassent les couilles
À cause d'une dégaine de taré, j'suis pas carré mais j'sens la douille
Alors j'me pose, ma couronne sur les questions qu'j'me pose
La daronne cogne, crie sur le gosse qui compose
Et dès qu'j'suis dehors, Berisque de perdre le contrôle
Rien à foutre de ce que vous pensez, toutes vos attitudes de shour
J'suis déboussolé, déboule solo ma passion j'vais déboutonner
Correctionné mise de côté si t'as zappé là tu connais
Genre connu mais débit volé, tu vas prendre une demi-volée
Mais t'as rien à m'dire, t'inquiète
J'avais une barre pour toi mais tu tentais de m'chourave les miettes
J'ai tort de... toi t'es condamné à te gratter les fesses
Et roule sur ce fils de... change de tier-quar
Mon espèce est protégée, les enfoirés sont mis à part

[Refrain : Maître Gims]
J'ai fait le tour du Monde passant de Marseille à Paris
Depuis Nineteen Ninety-Nine tu constates que mon flow varie
J'ai l'axe du mal devant moi c'est d'la folie
Mais c'est mes bails, bails, bails, bails
J'ai fait le tour du Monde passant de Marseille à Paris
Depuis Nineteen Ninety-Nine tu constates que mon flow varie
J'ai l'axe du mal devant moi c'est d'la folie
Mais c'est mes bails, bails, bails, bails
Je suis à mon Apogée, po, po, po
A mon Apogée po, po, po...
Je suis à mon Apogée, po, po, po
A mon Apogée po, po, po...
[Couplet 3 : Maître Gims]
Je suis grave énervant, tu es trop décevant
J'kicke depuis mes 9 ans, pour ça qu'j'plie du de-mon (AAAAAAAAAAAAAAAAH)
Guette le niveau froid comme Sub-Zéro
D'mande à Jerry R., un flow sans précédent
S'faire fumer devant des javons
Ambiance chavaud-bavon, craint comme un Deceptycons
Ton cul sur le trident, là c'est mon côté dit-ban
Laisse moi les dé-fler-gon, me-Gi fucke Poséidon
Ferme là, si t'es pas con, j'défouraille depuis l'balcon
Glauque comme les rues d'Patong, danse dans la gueule du dragon
Viens m'voir à Kin' au Congo, ou dans la forêt d'Ngorongoro
Au corps à corps avec un taureau dans l'océan d'vant les coraux
Violent comme de décevoir ou l'désaccord avec les parents
C'est paro car tôt ou tard t'es forcé d'payer plein pot l'tarot
J'suis avec Sop-pra-no
Bedjik, Beriz, H, Dream

[Couplet 4 : H Magnum]
Oh no, tu vis un instant hors norme
J'suis bizarre, je sais, je ne suis pas aux normes
Énorme ? I don't know (Dream)
Chérie, questionne tes hormones
J'lance une bombe, j'vous donne cinq secondes
Les gars, cassez-vous, j'ai tué Cupidon
Ta go me trouve intriguant
Dis-lui qu'j'ai du goût comme du bon taga
J'suis dans le sas, j'ai quatre tass', aux pattes des tas d'passes
S'échappe ta carcasse, craque ne canne aps
Le taff ton futur, mon passé s'noie
Et t'es calme, me parle aps, j'sais aps les poukaves
Écarte de cracher, se cache
Confie tout aux tasses-pé, rafale de face
Yeah, ne me faites pas chier, j'fais plus confiance même au chien
Une belle paire à tes pieds même ton poto peut t'les cirer
[Refrain : Maître Gims]
J'ai fait le tour du Monde passant de Marseille à Paris
Depuis Nineteen Ninety-Nine tu constates que mon flow varie
J'ai l'axe du mal devant moi c'est d'la folie
Mais c'est mes bails, bails, bails, bails
J'ai fait le tour du Monde passant de Marseille à Paris
Depuis Nineteen Ninety-Nine tu constates que mon flow varie
J'ai l'axe du mal devant moi c'est d'la folie
Mais c'est mes bails, bails, bails, bails
Je suis à mon Apogée, po, po, po
A mon Apogée po, po, po...
Je suis à mon Apogée, po, po, po
A mon Apogée po, po, po...

[Couplet 5 : Soprano]
Reste tranquille, mais-mais reste tranquille
Voilà Sopra' M'Baba et Maitre Gims
Comme lui, j'ai fait le tour du monde de Marseille à Paris
Tu connais déjà le gabarit, donc﻿ donc reste tranquille
Un big up au Wati-B, pour les 700 000
Que des mecs costauds, que des mecs solides, là j'atterris comme à Smallvile
Oh oui ce feat c'est de la-la folie, mes rimes défilent comme un gros bolide
J'vois des MCs prendre la fuite comme des vaches d'Interville
Dream, mon flow assassine
À la fin de ce couplet tes gars ont le visage à Seal
Je les braque avec le magnum de l'Institut
Le game n'est pas un trottoir pourquoi tu te prostitues ?
Dédicace à Bedjik et à Shin Sekaï
Avec un putain de flow qui découpe comme San ku kai
Rien qu'jpars en live, faut qu'je fly
Donc je vous dis bye bye bye bye bye-bye bye !4Embed"
Dr. Bériz,La Légende Black,"36 ContributorsLa Légende Black Lyrics[Paroles de ""La légende Black"" ft. Dr Bériz]

[Intro : Black M]
Oh, oh, oh !
Les yeux plus gros qu'le monde !
Dr Beriz
Big Black M

[Refrain : Dr Beriz & Black M]
Et on disait qu'il avait trop d'style
Et qu'il vendait du rêve aux ladies
Et, pour lui, personne se faisait d'bile
Pas besoin d'cogiter, t'as d'jà tilté, Black M
Et, quand il chantait, il faisait la dif'
Et, avec ses mélodies, on oubliait la crise
Pour n'pas se prendre la tête, disait : ""Ainsi soit-il.""
Pas besoin d'cogiter, t'as d'ja tilté, Beriz
Na na na na na na na na
Na na na na na na na na, Bériz !
Na na na na na na na na
Na na na na na na na na, Black M

[Couplet 1 : Black M]
Hello Bériz ! Euh... Comment vas-tu depuis Wati euh... ?
Comment leur dire que c'est moi l'king ? Euh... C'est moi qui vous dicte le chapitre
Rêveur, on me dit que j'suis ché-per, mais, le Big Black M, il a cé-per
Et on dit que, la chute, elle est sévère mais, le débrouillard, il sait faire
J'ai le sang du daron de la Guinée tout comme j'ai le sang d'un rappeur qui sait kicker
Je me fous de vos idoles cain-ri, ce n'est pas eux qui me donnent le maro
Je suis pas dans les délires L.A, quand le soleil frappe, j'suis plutôt Maroc
Gros son pour les re-frés, il faut que tout le monde chante mon refrain
You might also like[Refrain : Dr Beriz & Black M]
Et on disait qu'il avait trop d'style
Et qu'il vendait du rêve aux ladies
Et, pour lui, personne se faisait d'bile
Pas besoin d'cogiter, t'as d'jà tilté, Black M
Et, quand il chantait, il faisait la dif'
Et, avec ses mélodies, on oubliait la crise
Pour n'pas se prendre la tête, disait : ""Ainsi soit-il.""
Pas besoin d'cogiter, t'as d'ja tilté, Beriz
Na na na na na na na na
Na na na na na na na na, Bériz !
Na na na na na na na na
Na na na na na na na na, Black M

[Couplet 2 : Black M]
Je voulais juste prendre mes lovés, sans pour autant vouloir être mauvais
M'en voulez pas d'avoir innové, oh ! Tous vos sons me donnent la nausée
J'étais au tié-quar' souvent posé, j'voulais que personne vienne me causer
Je voulais juste dreamer, m'sauver, fuck l'Interim, j'préférais chômer
Beaucoup m'ont dit qu'je finirai paumé, j'avais que Sexion pour m'épauler
J'étais souvent dur et en colère, oui, je n'aimais pas l'système scolaire
J'avais du mal avec les horaires, à mes ennemis j'disais : ""J'les aurai.""
Je ne suis pas là pour décorer, non, renoi, faut pas déconner

[Refrain : Dr Beriz & Black M]
Et on disait qu'il avait trop d'style
Et qu'il vendait du rêve aux ladies
Et, pour lui, personne se faisait d'bile
Pas besoin d'cogiter, t'as d'jà tilté, Black M
Et, quand il chantait, il faisait la dif'
Et, avec ses mélodies, on oubliait la crise
Pour n'pas se prendre la tête, disait : ""Ainsi soit-il.""
Pas besoin d'cogiter, t'as d'ja tilté, Beriz
Na na na na na na na na
Na na na na na na na na, Bériz !
Na na na na na na na na
Na na na na na na na na, Black M
[Couplet 3 : Dr Beriz & Black M]
Si j'ai les yeux plus gros qu'le monde
C'est que j'ai dû voir ce qu'ont vu tous les grands de ce monde, n'est ce pas ?
J'ai que ma gueule, ma musique et mon style
Pour m'en sortir, j'ai du transmettre ma peine sur mes titres, mon gars
Si j'ai les yeux plus gros qu'le monde
C'est que j'ai dû voir ce qu'ont vu tous les grands de ce monde, n'est ce pas ?
J'ai que ma gueule, ma musique et mon style
Pour m'en sortir, j'ai du transmettre ma peine sur mes titres, mon gars

[Refrain : Dr Beriz & Black M]
Et on disait qu'il avait trop d'style
Et qu'il vendait du rêve aux ladies
Et, pour lui, personne se faisait d'bile
Pas besoin d'cogiter, t'as d'jà tilté, Black M
Et, quand il chantait, il faisait la dif'
Et, avec ses mélodies, on oubliait la crise
Pour n'pas se prendre la tête, disait : ""Ainsi soit-il.""
Pas besoin d'cogiter, t'as d'ja tilté, Beriz
Na na na na na na na na
Na na na na na na na na, Bériz !
Na na na na na na na na
Na na na na na na na na, Black M6Embed"
Dr. Bériz,On fait pas semblant,"16 ContributorsOn fait pas semblant Lyrics[Paroles de ""On fait pas semblant"" ft. Dr Bériz]

[Intro : Dr Bériz]
Si t'avais vu l'assurance de ceux qui m'disaient qu'j'échouerai
Les temps ont changé, j'avance en profitant de c'que j'ai
Mais avant de partir, j'vous laisserai des choses qui peuvent booster toute une life !
Man, je fais pas semblant, je fais pas semblant

[Couplet 1 : Dry]
Pour dire ""Bonjour"" à nos pères, on leur serre la main
Si on frappe nos p'tits frères, c'est pas pour s'faire la main
On s'aime à notre manière, on sait qu'y'a vraiment rien d'méchant
On marche en bande, car ensemble, vraiment rien n'est chiant
La jeunesse a changé : aime agir, peu songer
À l'avenir, veut tout tout d'suite, alors vend des 100G
Le respect disparaît, les anciens disent pareil
Ici, le vice paraît banal, on devient tous tarés
Mais on est comme ça
Et plus tard, on espère tous devenir des hommes sages
Oui, plus tard, on aimerait tous devenir des hommes savants
Pour l'instant ça veut du rêve, donc, dans la zone, ça vend
Lève ton briquet
Si tu veux prendre le large, car chez toi tu t'sens étriqué
On ne fait pas semblant, on devient dingue, rien n'est truqué
La faute n'est pas aux parents : j'te rassure, on est bien éduqués
You might also like[Refrain : Dr Bériz]
Tu crois qu'on fait semblant ? On voit l'amour au loin
Nos parents s'font un sang d'encre, on s'voit de moins en moins
Déçus sans privilèges, on a délaissé l'amour
Plus facile de dire : ""J'te laisse !"", que : ""Je t'aime pour toujours !""
C'est vrai... Qu'on a l'cœur endurci
Oh, ouais, c'est vrai... Qu'on a l'cœur endurci
Tu crois qu'on fait semblant ?

[Couplet 2 : Dry]
Pour faire honneur à nos mères, on devient responsable
Mais grandir n'est pas si simple, même loin des bacs à sable
On fait la part des choses, surtout quand y'a plus rien à prendre
On s'sent minable, comme un shop qui a plus rien à revendre
La misère m'a guidé, même si aujourd'hui j'suis ridé
Moi, j'ai pris conscience que le temps tue et m'suis fait à l'idée
Nos parents charbonnent tous, sans aucune reconnaissance
Et on a du mal à dire des ""Je t'aime !"", ça depuis l'enfance
Des cœurs de pierre nous sommes, juste bons qu'à faire des sommes
Mais quand le malheur assomme, ici, seul l'alcool console
On fait des sauts périlleux dans l'vide
Peu importe, on fonce tête baissée en période de crise
Miser sur la chance : jamais, car la rue n'fait pas semblant
Dur de voir l'futur quand le passé est sanglant
Un semblant d'amour ici-bas pour nos semblables
On paye nos dettes, même si la vie n'est pas rentable
[Refrain : Dr Bériz]
Tu crois qu'on fait semblant ? On voit l'amour au loin
Nos parents s'font un sang d'encre, on s'voit de moins en moins
Déçus sans privilèges, on a délaissé l'amour
Plus facile de dire : ""J'te laisse !"", que : ""Je t'aime pour toujours !""
C'est vrai... Qu'on a l'cœur endurci
Oh, ouais, c'est vrai... Qu'on a l'cœur endurci
Tu crois qu'on fait semblant ?

[Outro : Dr Bériz]
Tu crois qu'on fait semblant ?
Si t'avais vu l'assurance de ceux qui m'disaient qu'j'échouerai
Les temps ont changé, j'avance en profitant de c'que j'ai
Mais avant de partir, j'vous laisserai des choses qui peuvent booster toute une life !
Man, je fais pas semblant... Je fais pas semblant...Embed"
Dr. Bériz,B.G,"6 ContributorsB.G Lyrics[Couplet 1 : Alonzo]
Sur la route, cheveux au vent, elle conduit avec des gants
Au feu rouge, j'arrive doucement, j'ai le regard insistant
Elle me nargue, elle accélère, j'suis sur mon cheval de fer
J'vois son sourire, du rétro, j'passe les rapports en roue arrière
Elle se gare, j'lève le casque, wesh ma belle, j'te roule une pelle ?
Elle rigole, j'marque un point, tu m'étonnes, mais what's your name?
Dis-moi, où vas-tu comme ça ? Comment ? Je te plais ou pas ?
J'suis pas plus chou que ton p'tit ami, Franco, on y va ou pas ?
P'tit resto, zerma tu surveilles ta ligne
J'vois qu't'es un avion de chasse, j'serai ton pilote de ligne
Restons simple, franchement poupée : je te plais ou pas ?
Ça n'engage à rien, évitons les nanani, les nanana
Y'a une place, allez gare-toi bien, je crois pas aux signes du destin
Je sais pas, mais toi t'as l'air bien, j'peux te tenir par la main
Un p'tit tour sur la côte, on se marre comme deux potes
J'vois qu'tu glisse, c'est le top, là, je te plais ou pas ?

[Refrain : Dr. Beriz]
En roue libre, si tu veux fuir
Moi je te suis
C'est ma caisse qui t'barre la route, belle gosse
J'ai ton 06
Tu seras mon plat pendant mon dîner
Ma Marilyn Monroe pendant mon ciné
La balle de mon canon scié
Ma belle, j'suis la Bête qui t'fera glisser dans le [coeur du love?]
Tu seras mon plat pendant mon dîner
Ma Marilyn Monroe pendant mon ciné
La balle de mon canon scié
Ma belle, j'suis la Bête qui t'fera glisser dans le [coeur du love?]
You might also like[Couplet 2 : Alonzo]
De haut en bas, de gauche à droite, on forme le couplet parfait
Tes copines doutent de moi parce que tous les jours j'suis en Dolce
Voiture d'loc', du Ciroc, j'ai des Zanotti aux pieds
Je demanderai au DJ de passer ton son préféré
J'ai le style qui les attirent, tu fais genre t'es pas jalouse
SMS sur mon tél, on dirait qu't'as les yeux qui louchent
Je vois qu'tu me kiffes de fou, je sais qu'tu me kiffes de fou
Ca te dit un week-end à Milan ou Istanbul ?
Draps rouges pour une nuit d'enfer, tu sais l'faire ?
Je sais l'faire, ça va l'faire
Cinq étoiles, tu te dévoiles, tu m'as fait oublier mon ex
Coup de hanches, j'ai le manche qui vient de trouer le latex
Tu penses déjà à te marier, faire des tissmés
Jamais une meuf a vu la madre, chez nous tu connais
Un ciné, des pop corn avec toi j'ai plus de cornes
Allège-moi, t'es ma pote, t'es ma femme, ma chicha pomme

[Refrain : Dr. Beriz]
En roue libre, si tu veux fuir
Moi je te suis
C'est ma caisse qui t'barre la route, belle gosse
J'ai ton 06
Tu seras mon plat pendant mon dîner
Ma Marilyn Monroe pendant mon ciné
La balle de mon canon scié
Ma belle, j'suis la Bête qui t'fera glisser dans le [coeur du love?]
Tu seras mon plat pendant mon dîner
Ma Marilyn Monroe pendant mon ciné
La balle de mon canon scié
Ma belle, j'suis la Bête qui t'fera glisser dans le [coeur du love?]
[Outro : Dr. Beriz]
Oh oh oh, j'vais te mettre bien
Hé, j'vais te mettre bien tonight
Héé, j'vais te mettre bien tonight
J'vais te mettre bienEmbed"
Dr. Bériz,Madame la chance,"15 ContributorsMadame la chance Lyrics[Paroles de ""Madame la chance"" ft. L.I.O Petrodollards, JR O Crom & Dry]

[Intro : Dr Bériz]
Je fais parti des millions de gens qui disparaissent sans conséquence
Je fais parti des millions de gens qui disparaissent sans qu'on y pense
Je fais parti des millions de gens qui disparaissent sans conséquence
Je fais parti des millions de gens qui disparaissent sans qu'on y pense
[Refrain : Dr Bériz]
Elle ne m'a jamais épousé
Certains l'appellent la chance, moi elle n'est jamais de mon côté
J'ai cru des fois qu'elle me faisait signe, sur la même longueur d'onde
Mais c'était souvent l'autre type à qui elle faisait sauter l'plafond
Elle m'a toujours contourné
Peine de cœur, je rêve de la détourner

[Couplet 1 : Dry]
Certains sont touchés par la grâce, d'autres par la poisse
On me  dit ""choisis ta voie"" alors que face à moi, y'a qu'une impasse
J'ai vu qu'j'touchais pas au but, même au gré des passes
Car habitué du banc de touche, j'ai peu de face-à-face
Mais il parait que ça n'arrive pas qu'aux autres
Mais c'est les nôtres qui payent la note
Moi comme tout ces Boeings, mon rêve est de la détourner
Au pied du mur, comment la voir si j'ai le dos tourné ?
You might also like[Couplet 2 : Jr O Crom]
J'ai vu le bonheur passer comme une étoile filante
Ça va fêter le réveillon sur un capot mais sans guirlande
J'ai tout misé sur l'écriture, à défaut de finir chef de gang
Les seules étoiles qu'on voit briller se trouvent dans les stades ou sur les champs
J'ai pas toujours été au top, d'ailleurs je me demande à quand mon tour
