Artist,Title,Lyrics
Big Red,Renegade,"98 ContributorsTranslationsPolskiСрпскиEspañolFrançaisTürkçeРусскийPortuguêsItalianoDeutschفارسیRenegade Lyrics[Verse 1: Taylor Swift]
I tapped on your window on your darkest night
The shape of you was jagged and weak
There was nowhere for me to stay, but I stayed anyway
And if I would've known
How many pieces you had crumbled into
I might have let them lay

[Chorus: Taylor Swift, Taylor Swift & Justin Vernon]
Are you really gonna talk about timing in times like these?
And let all your damage damage me
And carry your baggage up my street
And make me your future history, it’s time
You've come a long way, open the blinds, let me see your face
You wouldn't be the first renegade to need somebody

[Post-Chorus: Taylor Swift, Taylor Swift & Justin Vernon]
Is it insensitive for me to say
""Get your shit together so I can love you""?
Is it really your anxiety that stops you
From giving me everything
Or do you just not want to?

[Verse 2: Taylor Swift]
I tapped on your window on your darkest night
The shape of you was jagged and weak
There was nowhere for me to stay, but I stayed anyway
You fire off missiles ’cause you hate yourself
But do you know you're demolishing me?
And then you squeeze my hand as I'm about to leave
You might also like[Chorus: Taylor Swift, Taylor Swift & Justin Vernon]
Are you really gonna talk about timing in times like these?
And let all your damage damage me
And carry your baggage up my street
And make me your future history, it's time
You've come a long way, open the blinds, let me see your face
You wouldn't be the first renegade to need somebody

[Post-Chorus: Taylor Swift with Justin Vernon]
Is it insensitive for me to say
""Get your shit together so I can love you""?
Is it really your anxiety that stops you
From giving me everything
Or do you just not want to?

[Bridge: Taylor Swift]
And if I would've known
How sharp the pieces were you'd crumbled into
I might’ve let them lay

[Chorus: Taylor Swift]
Are you really gonna talk about timing in times like these?
And let all your damage damage me
And carry your baggage up my street
And make me your future history, it’s time
You've come a long way, open the blinds, let me see your face
You wouldn’t be the first renegade to need somebody
[Outro: Taylor Swift, Justin Vernon]
To need somebody, to need somebody
To need somebody, to need
Are you really gonna talk about timing in times like these?
And let all your damage damage me
And carry your baggage up my street
And make me your future history, it's time
Is it insensitive for me to say
""Get your shit together so I can love you""?
You've come a long way, open the blinds, let me see your face
You wouldn't be the first renegade to need somebody
Is it really your anxiety that stops you
From giving me everything
Or do you just not want to?27Embed"
Big Red,Birch,"34 ContributorsTranslationsFrançaisEspañolPolskiBirch Lyrics[Verse 1: Justin Vernon]
The way I woke up was old
Was all fucking choke
And it ain't easier after a week
We're on a long byway standing

[Chorus: Justin Vernon & Taylor Swift]
Well, if you cannot tell I'll tell you right away
If I'll stay a spell, or if I cannot stay
I am less at ease, not the best at these
See the forest trees, call what's these what's these

[Post-Chorus: Justin Vernon]
What's these (What's these)

[Verse 2: Justin Vernon & Taylor Swift, Justin Vernon]
Hey Madeline, thanks
For to case out the fog, for Jennifer
Seems she needed you badly

[Chorus: Justin Vernon & Taylor Swift]
So, I beg on knees
Can we share IDs?
Will you always need?
We havе common needs
We can sure deplеte
We can be replete
Address table needs
It is swift your speed
You might also like[Verse 3: Justin Vernon, Justin Vernon & Taylor Swift]
The way I wake up now is a brand new way
And, no, it ain't that way like it was before

[Chorus: Justin Vernon & Taylor Swift, Justin Vernon]
So, I cannot leave
Yes, I must here stay
'Cause I know what's good
And I'll die that way
No, I cannot seem
To get a moment's peace
If there's a man like me
His birch ain't my tree

[Outro: Justin Vernon, Justin Vernon & Taylor Swift]
The way I wake up now
Is a brand new way
It ain't what it was beforeEmbed"
Big Red,Phoenix,"17 ContributorsTranslationsEspañolFrançaisPhoenix Lyrics[Verse: Robin Pecknold]
Out in the loading bay light
Watching the fog recede
Divided the flame you slowly gave to me
Sign of relief in my mind
But I only caught you the one time
Later I'd watch you and wonder what it was like

[Pre-Chorus: Robin Pecknold]
How do you bear the full weight?
How does the long way feel?
Kneading your hand too tight against the wheel?
How do you stay in that tower?
How do you reckon your own power?
How does the wheel not turn hour on hour on hour?

[Chorus: Justin Vernon & Anaïs Mitchell]
I was trying to find my way
I was thinking my mind was made
But you were making my heart change shape
It's all that I could take
I was trying to find my way
I was thinking my mind was made
But you were making my heart change shape
It's all that I could take
You might also like[Pre-Chorus: Robin Pecknold]
How do you bear the full weight?
How does the long way feel?
Kneading your hand too tight against the wheel?
How do you stay in that tower?
How do you reckon your own power?
How does the wheel not turn hour on hour on hour?

[Chorus: Justin Vernon & Anaïs Mitchell]
I was trying to find my way
I was thinking my mind was made
But you were making my heart change shape
It's all that I could take
I was trying to find my way
I was thinking my mind was made
But you were making my heart change shape
It's all that I could take, now
I was trying to find my way
I was thinking my mind was made
But you were making my heart change shape
It's all that I could take, now
I was trying to find my way
I was thinking my mind was made
But you were making my heart change shape
It's all that I could take, now
[Outro: Robin Pecknold, Justin Vernon]
How do you stay in that tower?
How does the long way feel?
How does the wheel not turn hour on hour on hour?
(Trying to find my way)
(I was thinking my mind was made)
(All that I, all that I could)Embed"
Big Red,Latter Days,"19 ContributorsTranslationsEspañolFrançaisفارسیLatter Days Lyrics[Verse 1: Anaïs Mitchell]
""How long?"" is what you asked
""How long do you think it's gonna last?""
You at the corner store
You were stocking up before the storm
Stacked yourself against the odds
Talkin' back to an act of God
You and your clever mouth
You were laughing when the lights went out

[Chorus: Anaïs Mitchell & Justin Vernon]
I recall it all forever
How it found us where we lay
With our arms around each other
In the latter days, in the latter days

[Verse 2: Anaïs Mitchell, Anaïs Mitchell & Justin Vernon]
""How high?"" is what you said
""How high do you think it's gonna get?""
You at the water's edge
On the jetty when you were a kid
Passed around a plastic cup
Passed out spinnin' in the house where you grew up
You in your childhood bed
And the wildest dream you ever had
You might also like[Chorus: Anaïs Mitchell & Justin Vernon]
You recall it all forever
How it found you where you lay
And you called out for your brother
In the latter days
I recall it all forever
How it found us where we lay
With our arms around each other
In the latter days

[Bridge: Anaïs Mitchell & Justin Vernon]
How high do you?
How high do you?

[Chorus: Anaïs Mitchell & Justin Vernon]
I recall it all forever
How we sheltered in our place
And we called each other lovers
In the latter days
I recall it all forever
How there was no hiding place
So we called each other brothers
In the latter days, in the latter days3Embed"
Big Red,Gratitude,"15 ContributorsGratitude Lyrics[Intro]
Well
Well

[Chorus]
Well, there ain't no other other
Well, there ain't no other other, Lord
There ain't no other other
Well, there ain't no other other
Well, there ain't no other other

Well I better not fuck this up
Well I better not fuck this up
Ah, long a way

Well we better not fuck this up
Well we better not fuck this up
Ah, leave it 'lone

[Verse 1]
Well it's two lines on 'em
And were pairing 'em down the cost
Well it's two lines on 'em
Well ya better not put up a fuss
Well, I’m wide awake
Whoo
You might also like[Chorus]
Well you better not fuck this up
Well you better not fuck this up
While I’m away
Well

Well, there ain't no other other
Well, there ain't no other other
I 'ould bet a fortune

Where they tugging the bed in the foreground
There ain't no other other
There ain't no other
There ain't no other
(Have we been here before?)
Where they tugging the bed in the foreground


[Verse 2]
Well I’m on my big bean field in the palm of your hand
And the palms are decimation where the glass glaze lay dead
Well there's six whole fucking nations and who knows where they lay
Well you don't baylta patch that with a one slap slain sleigh
When that bread dont even cost no bread on my mast head
And that bed ain't even made up and the swing side caped up
Well there's Indians in the graveyard and we built on top them
Well I wanna comprehend you, but that's hard to give way, ah
[Verse 3]
Do we really know what happened to the clamped winter pass?
I would'a bet a coat over highway pass
For every lil' young ripple slapped on the back
Well I wanna comprehend you, said no overpass
The very young thing chad with the sweater back
Said he ain't known no love so he just attacks
But I known a couple lovers, some were quarterbacks
See can't you see hon that there's two a' that
Now?

[Chorus]
Well, there ain't no other other (other)
Well, there ain't no other other
[?]
Well, there ain't no other other (other)
Well, there ain't no other other
For by a still water1Embed"
Big Red,The Ghost of Cincinnati,"21 ContributorsTranslationsEspañolFrançaisThe Ghost of Cincinnati Lyrics[Intro]
There the bell tolls noon on 12th and Vine
And I still need this overtime
'Cause I'm over myself
I'm over the hill
I'm Over-the-Rhine
For the millionth time
For the millionth time

[Verse 1]
I park at this spot and stare at the water
Try to remember I'm somebody's father
Dawn commute across Covington Bridge
Get lost in my head, just looking at it
Now I'm looking at you
Through the hole in my sheet
And I still need this overtime

[Chorus 1]
'Cause I'm over myself
I'm over the hill
I'm Over-the-Rhinе
For the millionth time
For the millionth timе
I'm overspent
Overworked
Overlooked
I'm Over-the-Rhine
For the millionth time
You might also like[Verse 2]
Cut through Ault Park 'cause it's safe now
I stalk the streets in my nightgown
The Ghost of Cincinnati slinks past
I smell your coffee, can you taste that?
My lip on your cup won't even feel real
I'm rushing there, all the way there

[Chorus 2]
'Cause I'm over myself
Over the hill
I'm Over-the-Rhine
For the millionth time
For the millionth time
I'm overspent
Overworked
Overlooked
I'm Over-the-Rhine
For the millionth time
I feel over my head
Over the hill
I'm over myself
I'm Over-the-Rhine
For the millionth time

[Bridge]
Stalk the spring grove
Rot in my old clothes
Pardon Pete Rose
And wonder why the evil grows
Now I'm in the big time?
Not a suicide
I'd stalk the streets
And haunt you from the northside
I pace the hedge row
Dodge the low blows
Play the Fountain Square
And wonder where my cousins go
I haunt the northside
Stop the traffic lights
Cycle up Price Hill
And stare up at the Pepsi sign
[Outro]
I'm overextended
I'm over it all
I'm Over-the-Rhine
For the millionth time
I'm overextended
I'm over it all
I'm Over-the-Rhine
For the millionth time
For the millionth time1Embed"
Big Red,I Won’t Run From It,"15 ContributorsI Won’t Run From It Lyrics[Verse 1]
Now, look at that road
Look at that climb
When it's throwing in a nickel or get out a dime
Too patterned, too close
Too flattered, too broke
Now look at you go

[Pre-Chorus]
Took the morning to float
Took the morning to find
I got a vision of a mission but an awkward vibe
Too livid, too scared
Too loving, too closed
Now look at you know

[Chorus]
When the cause is dead on arrival
And you coulda, shoulda, woulda for free
Now look at your post script, every minute
It's a very slow thing to have glean, now

[Verse 2]
So maybe you know
Or maybe you don't
It isn’t time for a fitting of a passing cloak
Too forward, too fine
Too patient, too wise
Now look at you shine
You might also like[Pre-Chorus]
Took the matter to house
Took the matter to mouth
With the feeling that I'm fishing in a harbor now
Too clever, too kind
Too patterned to hide
Now, look at that smile

[Chorus]
So when the cause ain't dead on arrival
And you coulda, shoulda, woulda for free
Do not hang your cause on revival
'Cause now looking is bringing you grief
So when the cause is dead on arrival
And you coulda, shoulda, woulda for free
I wouldn’t have forced it on the minute
Well, it's a very hard thing to have grief

[Outro]
Ah give it a minute
We're dancing in it3Embed"
Big Red,Forest Green,"12 ContributorsForest Green LyricsI was gonna give you all of my time
More time
More time

I was gonna go and get you more time
More time
More time

I was gonna give you more and more time
I ain't lying

I was gonna give you loads of more time
My time
It’s my time

How am I gonna get you out of my mind?
More time
More time

How am I gonna get you out of my mind?
More time
More time

I was gonna give us more and more time
I ain't lying
I ain't lying
You might also likeI was gonna get you more and more time
I ain't lying
I ain't lying

Every bit assaulted, but lauded, and part of the profits
On account of the coffin
Don’t call me a maudlin
Tongue knotted often
Do you remember when we went and took apart your closet?
Took apart your closet

More time
Then I was gonna go and get you more time
More time
More time
More time
More time
My time
More time
More time
Our time

I was gonna put it in my pocket
For every drying socket
But hocked it when I marked it
When you're alone
I gave you all of my time
But you really want
But you really want
But you really want

More time
More time
But you really want
More
More space

I can't
But
I can't
I can't
But
I can't
But
I can't
But
I can't
But
I can't
But
I can't
But
I can’t
But
I can’t
But
I can’t
But
I can’t
But
I can’t1Embed"
Big Red,Hymnostic,"11 ContributorsHymnostic Lyrics[Verse 1]
Holy torch my perdition
How important you will be
Why don’t you lay it down right beside me
Won't you lay it all by me

[Chorus]
I am not an apparition
But I’ll haunt you
You'll see

[Verse 2]
Clad in ballads, wine and orchids
'Cause I know the kind you seek
You used to lay down all around me
You used to lay it all by me

[Chorus]
No it's not just adulation
I will hold you for me

[Verse 3]
Cut the grass, tend the flowers
Downing bottles by the crease
Light a smoke up in the sun room
And pretend I’m my tree
You might also like[Chorus]
Prove it not
Rock of ages
In a row
Their lies to me

[Verse 4]
Winter costs you peace of mind now
Winter cost your valentine
Why won't you come back on the runner
Won't you come right backside

[Chorus]
I'll be singing for your health
I'll be righteous you’ll see1Embed"
Big Red,Reese,"13 ContributorsTranslationsEspañolFrançaisReese Lyrics[Verse 1]
What you shoulda been
What you woulda been
But there ain't no problem now
What's your middle name?
Are you often blamed?
Do you care about the cost?

[Verse 2]
Where's the middle again?
Can I get back there?
Well I won't let them talk
Well it's at it again
And it heads to its home
On the north end of redded woe
Well I won't be ready to go
I'll deny

[Verse 3]
A little bit older now
Out in the wilderness
With some valedictorian
You had wagered up your torch
And then you lost your paraffin
Off the dead stump up the trees
Oh, your head, it split the crease
And the ghosts you may never know
You will never mend
You might also like[Verse 4]
I will never end
And I went off then
To the meadowlands
Where yer momma can't
That's a boundary pass on it
What you woulda been
What you should been died

[Refrain]
Well I'm more than that
Well I'm more than that
Well I'm more than that
Well I'm more
Well I'm more than that
Well I'm more than that
Well I'm more than that
Well I'm more
Well I'm more than that
Well I'm more than that
Well I'm more than that
Well I'm more
Well I'm more than that
Well I'm more than that
Well I'm more than that
Well I'm more
Here we go
[Verse 5]
What's that supposed to be (mean)?
It is over me
All before eleven-thirty
And by noon I'll be
Dreading everything

[Outro]
I won't belabor points but I will hit you in the head
I won't belabor points but I will hit it on the head
I won't belabor points but I will hit you on the head
I won't belabor points but I will hit it on the head1Embed"
