GeniusName,Title,Lyrics,Artist
Cathy Palenne,À la gloire de mon glaire,"4 ContributorsÀ la gloire de mon glaire LyricsJe te dédie ce mollard d'un joli coloris vert
Je l'ai fabriqué un soir, où je suis sorti col ouvert
Je n'avais pas de mouchoir, donc je l'ai jeté par terre
Déçu de ne pas avoir, ta gueule, en guise de crachoir
Je te l'aurais mis pleine tête, pleine mâchoire
Avec une mine satisfaite, avant d'aller me rasseoir
En regrettant tout de même, la lame de mon rasoir
Que j'aurais utilisé sur toi, en me fiant au hasard
Je n'aime pas les gens de pouvoir, qui ne cherchent qu'à le faire savoir
Portent sur la misère des autres, un regard sévère
Qui dans un pull-over, et du haut de leur tour d'ivoire
S'étonnent faussement, que d'autres crèvent encore dehors en hiver
Les salauds, les sans cœur, les milliardaires centenaires
Ces mercenaires sans merci, profiteurs de guerre
Et qui même à l'agonie veulent se couvrir de gloire
Je voudrais trouver ces porcs pour les couvrir de glaires

Avec mes viscères, du fond de mon ulcère
Pour mes adversaires, un crachat sincère

A la gloire de mon glaire, à la dignité des miens
Tu vas voir ça va te plaire
Et des mollards j'en ai plein

Je t'aurais bien fait ramasser par la BAPSA
Tabasser, puis lécher les chiottes du CHAPSA
Laissé sans un sou jusqu'à te chier dessus
Poussé crasseux dans un trou, suintant de sangsues
Et si toutefois tout ça, n'était pas suffisant
Je t'aurais fait bouffer des bols de crachats pendant dix ans
Et pleurer cette diarrhée incrustée à tes os
Même pas sûr que ça t'aurais rendu beaucoup moins méprisant
Dire que t'as osé connard, quand t'as causé
Prétendre que si certains se tuent au rosé
N'étaient pas en cause licenciement ou saisie
Mais bien au fond sans raison, ou qu'ils l'avaient choisi
Tu sais quoi, on va s'arrêter là, c'est fini
Vu que je suis dans le dédain et que toi t'es dans le déni
J'ai trop envies de violence et puis de dégoût mêlés
Et ras le bol, de voir ta sale gueule à la télé
You might also likeEt puis j'en ai de plusieurs catégories
De différentes formes, textures grosseurs ou gabarits
Jamais en milieu fermé toujours dehors et aéré
En activité par tout les temps ou en train de galérer
Mon mollard est le roi, partout où il atterrit
Parfois gore, gluant et gras, souvent mousseux et serré
Ce n'est que le compagnon indigné de mes péripéties
Quand ma périphérie semble éloignée et incarcérée
Alors souris sérieux, tout ça c'est rien
Qui est le plus vulgaire, d'entre le vandale, le rappeur et le vaurien
Quand la tolérance zéro sévit sur le terrain
Et que le pouvoir se comporte réellement comme le parrain
Avis aux pourris, aux bourreaux et aux bourrins
Je suis paré, barrez-vous, où vous voudrez et puis courez
J'adore honorer et redécorer les tarins
Et ma salive vénérée pour ça est un raz de maréeEmbed",Casey
Cathy Palenne,Apprends à t’taire,"11 ContributorsApprends à t’taire Lyrics[Couplet 1]
Non c’est impossible, d’être aussi pitoyable
Ça me parait impensable, d’être autant inaudible
(Pourtant) j’ai passé au crible, tous tes textes sur ma table
Et qu’on le veuille ou non, c’est incompréhensible
Ta grammaire est instable, improbable et horrible
Ta diction dépasse le stade de l’inadmissible
Arrête les messages, illisibles au portable
Reprend ton cartable, ton pe-ra est pénible
Le plus insupportable, c’est qu’tu joues l’invincible
Le braqueur introuvable, le voleur invisible
Le rappeur terrible, imbattable, incorruptible
T’es peu crédible et minable, c’est méprisable et risible
Ne sois pas susceptible mais tu n’es pas formidable
Ta plume est faible, ta carrière est vulnérable
Tu sais bosser souvent est une chose honorable
Alors attaque tout doucement, commence par le scrabble

[Refrain]

J’en ai marre et tu m’tapes sur les nerfs
Alors apprends à écrire s'te plaît ou apprends à t’taire
Quoi ? Chez toi il y a pas l’dictionnaire ?
Aller apprends à écrire s'te plaît ou apprends à t’taire
Un auditeur déçu peut vite faire un tortionnaire
Alors apprends à écrire s'te plaît ou apprends à t’taire
Tu mériterais vraiment qu’on t’sectionne une artère
Alors apprends à écrire s'te plaît ou apprends à t’taire
You might also like[Couplet 2]

Oui j’avoue qu’a l’écoute de ton titre
J’ai chopé la courante et pété une durite
T’as beau dire que c’est un hit
Mais là faut qu’tu arrête
J’étouffe, j’ai l’impression d’avoir bouffé une arête
Les minettes du R’N’B avec leurs amourettes
Je l’aime, il m’aime et il m’a conté fleurette dans les pâquerettes
Autant m’ouvrir les veines, me faire sauter la tête
Me cramer la plante des pieds avec des cigarettes
T’as surement du mérite, ou j’ignore c’que je rate
Mais tu m’irrites et puis cette daube a été écrite à la hâte
Hein hein ce fond de teint va à ta robe favorite
Mais en revanche n’espères vraiment plus rien de cette voix ingrate
Ceux qui te disent le contraire ne sont qu’des hypocrites
Tu n’es pas prête, retourne à des activités concrètes
Je n’sais pas, acrobate, avocate ou marionnette
Je veux juste que tu dégages de mes pattes pour être honnête

[Refrain]

[Couplet 3]

Brun, ténébreux mal rasé malheureux
Méprisé d’après eux et proche des miséreux
Pense à la guerre, à l’effet de serre entre midi et deux
Pleure chez Michel Drucker d’un air con et mielleux
Adore toujours tout l’monde face à la caméra
Derrière insulte tous les nouveaux artistes de scélérats
Mesdames et messieurs, veuillez célébrer
La chanson française vieille et décérébrée
Des croulants, encombrant, canné et encombré
D’un public de mémés qui fait cannevas et macramés
Has been à la peine que l’échec a puni
Mais qui tente tout de même leurs chances aux Etats-Unis
Cessez les retours ratées, les textes formatés
Arrêtez la variété et la fameuse chanson d’l’été
Et puis laissez tranquille tous les fantômes du passé
Claude François, Joe Dassin, putain y en a assez
[Refrain]

Hein hein tu veux chanter, c’est un projet qu’est sur ça
T’es sur de toi sur s’t’affaires
Pourquoi par exemple t’irais pas plutôt t’empaler sur une poutre
Ou te pendre a un pilone ou j’sais parle à une porte
Ou chante vas y chante, mais ferme la bouche..
Ouais chante en fermant la bouche j’te promet
C’est possible j’l’ai fais une fois c’était il y a longtemps mais vas-y fais fais...2Embed",Casey
Cathy Palenne,Aux ordres du maître,"6 ContributorsAux ordres du maître Lyrics[AL - Couplet 1]

On dit que l'argent ne fait pas le bonheur, si en ce qui concerne le tien
Quand Dubaï devient un nouveau lieu saint
Quand d'après toi, il donne corps au concept de puissance
Lorsqu'à son contact tu éprouves de la jouissance
Dès qu'il fait signe, tu n'as plus aucune obligation
Ses appels pietinent, famille, amis, et convictions
Tu adores tout ce qui en résulte
D'après toi, le silence d'une banque, évoque celui d'un lieu de culte
Quand on fait un prêt, comme on fait une prière
Quand les grands patrons deviennent des prophètes aux halos de lumière
Quand, s'il n'y a pas de gains rien n'est obligatoire
L'enfer c'est la faillite sinon la crise est le purgatoire
Lorsque le luxe devient le stigmate de la foi
Quand tu te demandes qu'est-ce que ceux qui ne le prient pas attendent pour s'y mettre
La maille est ton dieu, et tu es aux ordres du maître

[Casey - Couplet 1]

Je m'en fous, j'ai les cartes de crédits, j'ai l'appart
Le BM le week-end, la semaine j'ai la Smart
J'ai la côte, j'ai les couilles, j'ai le compte bien rempli
J'ai la batte, j'ai le pompe, j'ai toute la panoplie
J'ai la came, j'ai les putes, j'ai la bonne réput'
Et la bonne gueule de tueur que personne ne réfute
J'ai des rêves de grandeur, j'ai la bave aux lèvres
J'ai des petits revendeurs qui sont des bons élèves
J'ai la tchatche, j'ai le don, j'ai le bon filon
Et j'ai des gosses à l'abandon qui dispatchent mon pilon
J'ai la planche à billets, j'ai le piège à couillon
J'ai des toxs aux abois prêts à boire le bouillon
J'ai des petites toutes prêtes à se déshabiller
Qui obeissent à toutes sortes de trips sans sourciller
J'ai la peur, j'ai la mort, ja'i la faim, j'ai la guerre
J'ai des chômeurs, des fumeurs, et des mères à bout de nerfs
J'ai la rue, j'ai la crise, j'ai la boue, j'ai la vase
J'ai le suicide aux médocs, au flingue ou au gaz
J'ai la thune, je la veux, je l'emmène à l'hôtel
You might also like[Casey & AL]
Mets le prix, les zéros qu'il faut, sur mon chèque en euros
Et je serais dévoué et aux ordres du maître
Mains sales et têtes hautes, ton business à toi, c'est les malheurs des autresEmbed",Casey
Cathy Palenne,Banlieue Nord,"4 ContributorsBanlieue Nord Lyrics‘’La banlieue Nord reste première en matière de hardcore’’

[Couplet 1]
J’vais pas t'embellir le décor
Ni assombrir le tableau, verser des pleurs
Mais s'il faut vraiment te décrire la banlieue Nord
Franchement alors autant être claire ça fait peur
Dur de s'y plaire, et les murs sont si lourds
Que c'est avec nos propres corps, que l'on tient nos tours
Rancœur et sale caractère sont les réflexes moteurs et critères
Pour repousser les vautours
Et que dire ? Sinon qu’les cadors font leur loi
A l'heure où les travailleurs sont au fond de leurs lits
Aujourd'hui un délit, demain l'Agence Nationale pour l'Emploi
Avec un costume sans un pli
Et tout est possible et tout est faisable
C'est un lieu imprévisible et inclassable
Peu d’place pour le faible ou le tendre
Seule la grande gueule, ici, se fait entendre
Et qu'est-ce qu'on a à craindre ?
Dans deux ans ils vont repeindre
Et dans cinq, ils vont comprendre quand le feu va reprendre
Mon frère, mate le cadre et donne-moi le code ou la clef
Afin d’quitter c’décor bâclé
Toujours au premier plan de leur connerie de propagande
A propos d'histoires, de bandes et de clans
Exclus et encerclés, prenez votre raclée !
Pour les boulots, pas d'élu, aucun appelé
You might also like[Refrain]
La banlieue Nord reste première en matière de hardcore
Première en matière de rap fort
Première en matière de police et de renfort
La banlieue Nord a mis la terre entière sur son passeport
A du son de gangster dans son transistor
Dure et amère comme une mère, te manque quand tu en sors

[Couplet 2]
C'est pas l’moment de jeter l'éponge
Donc creuse tes méninges et cherche le prestige
Marre d'être les singes ou les bêtes en cage
Qui habitent là où l'espoir c'est le rap et les break beats
Les braquages et même les grecs frites
Les mômes sans diplôme
Trainent et puis apprennent vite
Toutes les ficelles, recettes et ustensiles
Que recèlent argent sale et vie facile
Mais sois tranquille !
Alcool, Rupnol et Lexomil quand ils se mêlent
Rendent dociles les plus rebelles
Car on sait tous que Paname la belle veut voir
Les banlieusards loin ou hors de son territoire
Ma banlieue nord n'est pas à l'honneur
Mais à bannir pour élites, bourgeois et entrepreneurs
Ils craignent son itinéraire, son nom leur fait horreur
Pour eux s'y rendre tard c'est être téméraire
Nous sommes hors de leur livre d'or
Proches des matons et corridors
Et quand Paris dort
Qualifiés de vulgaires, porteurs de bulles d'air
Amateurs de pit-bull sanguinaires
Rappeurs et crevards
Ceux qui adorent et arborent leurs étendards
Sachez que je reste hardcore et hostile
Comme les rues d’ma ville
J'aime mon code postal et son style
[Refrain]
La banlieue Nord reste première en matière de hardcore
Première en matière de rap fort
Première en matière de police et de renfort
La banlieue Nord a mis la terre entière sur son passeport
A du son de gangster dans son transistor
Dure et amère comme une mère, te manque quand tu en sors1Embed",Casey
Cathy Palenne,Chez moi,"11 ContributorsChez moi Lyrics[Couplet 1]
Connais-tu le charbon, la chabine
Le kouli, la peau chapée, la grosse babine
La tête grainée qu'on adoucit à la vaseline
Et le créole et son mélange de mélanine ?
Connais-tu le morne et la ravine
Le béké qui très souvent tient les usines
La maquerelle qui passe son temps chez la voisine
Et le crack et ses déchets de cocaïne ?
Connais-tu le Mont-Pelé et la savane
Les pêcheurs du Carbet, les poissons de Tartane
Et les touristes aux seins nus à la plage des Salines
Pendant que la crise de la banane s'enracine ?
Connais-tu Frantz Fanon, Aimé Césaire
Eugène Mona et Ti Emile ?
Sais-tu que mes cousins se foutent des bains d'mer
Et que les cocotiers ne cachent rien d'la misère ?

[Refrain]x2
Chez moi, j'y vais par périodes
C'est une toute petite partie du globe
Tu verras du Madras sur les draps, les robes
Et puis sur la table, du crabe, du shrub

[Couplet 2]
Sais-tu qu'on soigne tout avec le rhum:
La tristesse, les coupures et les angines
Que l'Afrique de l'Ouest et d'Inde sont nos origines
Que l'on mange riz et curry comme tu l'imagines ?
Sais-tu que chez moi aux Antilles
C'est la grand-mère et la mère le chef de famille
Que les pères s'éparpillent et que les jeunes filles
Élèvent seules leurs gosses, les nourrissent et les habillent ?
Sais-tu qu'on n'écoute pas David Martial
La Compagnie créole et ""C'est bon pour le moral""
Et que les belles doudous ne sont pas à la cuisine
À se trémousser sur un tube de Zouk Machine ?
Sais-tu que là-bas les p'tits garçons
Jusqu'à 4 ans doivent garder les cheveux longs
Et sais-tu aussi que mon prénom et mon nom
Sont les restes du colon britannique et breton ?
You might also like[Refrain]x2
Chez moi, j'y vais par périodes
C'est une toute petite partie du globe
Tu verras du Madras sur les draps, les robes
Et puis sur la table, du crabe, du shrub

[Couplet 3]
Sais-tu qu'on prie avec la Bible
Fête le carnaval comme toute la Caraïbe
Que nos piments sont redoutables
Nos anciens portent des noms du sexe opposé pour éloigner le Diable ?
Sais-tu que chez nous c'est en blanc
Et au son des tambours qu'on va aux enterrements
Et qu'une fois par an, cyclones et grands vents
Emportent cases en tôle, poules et vêtements ?
Sais-tu qu'hommes, enfants et femmes
Labouraient les champs et puis coupaient la canne ?
Sais-tu que tous étaient victimes
Esclaves ou Neg' Marrons privés de liberté et vie intime ?
Sais-tu que notre folklore ne parle que de cris
De douleurs, de chaînes et de zombies ?
Mais putain ! Sais-tu encore aujourd'hui
Madinina, l'île aux fleurs est une colonie ?

[Refrain]x2
Chez moi, j'y vais par périodes
C'est une toute petite partie du globe
Tu verras du Madras sur les draps, les robes
Et puis sur la table, du crabe, du shrub
[Outro]
Chez moi
Han
À ma famille et aux Antilles2Embed",Casey
Cathy Palenne,Comme un couteau dans la plaie,"4 ContributorsComme un couteau dans la plaie Lyrics[Couplet 1]
On m’appelle ""la crapule"" et je rappelle
Que je manipule ma plume comme un scalpel
Et que mon nom s’épèle dans ces rues principales
Où même la police municipale interpelle
Et que c’est sans scrupules que cette métropole
Souhaite que le visage pâle garde le monopole
Soit la norme locale, recale à l’appel
Les Peuls et les peaux des tropicales archipels
Et j’ai fait l’calcul, et oui on nous encule
Avec protocoles pour cols blancs à particules
Absents des grandes écoles, de leurs pellicules
On bricole des projectiles et brûle leurs véhicules
Et nos séquelles sont telles quelles depuis ces radicales
Déportations faites à fonds de cales
Je sais, je récapitule le même récital
Mais avec ce style né au nord de la capitale

[Refrain]
Comme un couteau dans la plaie, j’adore le complot et puis mes couplets
Parle de conflits et quand j’accomplis chaque jour un plan plus sanglant, ben ça me plaît !

[Couplet 2]
Ma rengaine, c’est le dégoût que je dégaine
Et note qu’aucune fortune n’achète ma rancune
Je garde mon jerricane d’essence, ma sarbacane
En conséquence cette douce délinquance si on nous cane
En terre républicaine, tir à la lucarne
Sur les icônes qui braconnent là mater africaine
Attaque quand on m’taquine
Et prône les boulets d’canon comme les pamphlets de Fanon que je bouquine
Et ça t’étonne ? Mais regardes ma routine !
Je piétine dans ces tours lointaines en quarantaine
Chantonne avec butane et tonnes de chevrotines
Pour mes frères insurgés qu’on condamne par centaines
Amène la barre à mine et puis la carabine
J’ai cette rime urbaine qui rumine au bout d’ma mine
Ordonne à mes hormones, laisse dans mes organes
Cette épaisse violence efficace du hooligan
You might also like[Couplet 2]Embed",Casey
Cathy Palenne,Créature ratée,"8 ContributorsCréature ratée Lyrics[Paroles de ""Créature ratée""]

[Couplet 1]
Blanc ingénieur, noir ingénu
Au rang des seigneurs ou dépourvu de génie
Grand vainqueur à l’âme de gagneur ou fainéant et menteur
Tout ça dans un même corps réunit
Race qui réussit, espèce peu avancée
Sans histoire écrite, ni récit donc sans passé
Inventeur cravaté, créateur gâté, créature ratée
Sans grandeur à cravacher
Civilisateur sensibilisé par train d'vie aisé, hectares à dévaliser
Martyr dans la moiteur des alizés, moteur d’immenses fortunes réalisées
Amateur de belles lettres, de poésies
Frappeur de tambour avec fracas et frénésie
Grand penseur encensé, petite frappe assassin, baroudeur résistant, quémandeur assisté
Humble sujet du Tout Puissant (espiritu sanctus) se référant au Livre Saint (amen)
Individus indécents qui dissimulent à peine et leur sexe et leurs seins
Et leur sang est souillé, leurs chants sont bruyants
Dépouillés d'humanité, leurs yeux sont fuyants
Apprenons-leur à prier Jésus-Christ sans crier
Et trier la canne à sucre, tout en souriant

[Refrain]
Oui, la nature a fauté
S’est plantée en beauté
Toi, ton identité
C’est d’être la créature ratée
La nature a fauté
S’est plantée en beauté
Toi, ton identité
C’est d’être la créature ratée
You might also like[Couplet 2]
Que disent la science et la messe
Toutes les grandes puissances du monde et la presse
Que cette noirceur en présence dans la pièce
Nous est inférieur, comme la chienne et l'anesse
Bon chrétien, j’acquiesce, volontiers, j’angoisse
Les os glacés, placés devant ce corps sans grâce
Et ses cuisses sont trop grosses
Ses narines embrassent, chacune des extrémités de sa pauvre face
Ces fesses sont une énorme masse
Conséquence, sa silhouette n’a aucune forme de classe
Sa peau, une carapace de cuir sans souplesse
Lèvres si épaisse qu’elles en deviennent grimace
La pommette est saillante
Chers clients, clientes ne vous arrêtez pas à cette laideur criante
Les jungles de l’Afrique, lointaines et luxuriantes
Nous offre des spécimens de différentes variantes
Leurs femelles sont fertiles et vaillantes
Dociles et idiotes, font-elles mêmes leurs paillotes
Les mâles ont côtoyé éléphants et coyotes
Nourris de chasse, de pêche et de cueillette
Éloignez quand même vos fillettes
Parfois le sauvage plonge dans la démence
En rage, peut réduire un humain en miette
Mais le passage du fouet le ramène au silence...
[Refrain]
Oui, la nature a fauté
S’est plantée en beauté
Toi, ton identité
C’est d’être la créature ratée
La nature a fauté
S’est plantée en beauté
Toi, ton identité
C’est d’être la créature ratée

[Outro]
La créature ratée
La créature ratée
La créature ratée
Être, la créature ratéeEmbed",Casey
Cathy Palenne,Dans nos histoires,"5 ContributorsDans nos histoires Lyrics[Refrain]x2
Tu peux m'croire, y'a pas d'espoir
Y'a qu'la douleur à voir dans nos histoires
Tu peux m'croire, y'a pas d'victoire
Y'a qu'la douleur à voir dans nos histoires

[Couplet 1]
Aucune différence dans cette douce France
Entre mon passé, mon présent et ma souffance
Etre au fond du précipice ou en surface
Mais en tout cas sur place et haï à outrance
Mes cicatrices sont pleines de stress
Pleines de rengaines racistes qui m'oppressent
De bleus, de kystes, de peines et de chaînes épaisses
Pour les indigènes à l'origine de leur richesse
On nous agresse donc on agresse
Ils ont battu des nègres, violé des nègresses
Donc nos plaies sont grosses et mon crâne endosse
Angoisse et moral en baisse dans mon blockhaus
C'est le blocus sur nos vies en plus
On signale nos pedigree dans nos cursus
Comment veux-tu que ma colère cesse
Quand le colon est cruel comme le SS ?

[Refrain]x2
Tu peux m'croire, y'a pas d'espoir
Y'a qu'la douleur à voir dans nos histoires
Tu peux m'croire, y'a pas d'victoire
Y'a qu'la douleur à voir dans nos histoires
You might also like[Couplet 2]
C.M.U et R.M.I dans mon roman
Gros nuage et orage dans mon climat
Barbelés, parabole au panorama
Des comas et des ulcères à l'estomac
Des gosses sous trauma et qu'on a pas promu
Et ces payes qu'on vient paumer au P.M.U
Et l'économie où le chômeur est un ennemi
Et les fins d'mois à crever dans l'anonymat
Magasins fermés, pharmaciens armés
Parents autant alarmés que désarmés
Des regrets, des reproches et des remords
Et des taux d'antidépresseurs records
Des sorties d'cure et puis ces camps obscurs
On se procure la drogue dure pour une piqûre
C'est sans recours ni issue d'secours
Sans regard de compassion pour nos parcours

[Refrain]x2
Tu peux m'croire, y'a pas d'espoir
Y'a qu'la douleur à voir dans nos histoires
Tu peux m'croire, y'a pas d'victoire
Y'a qu'la douleur à voir dans nos histoires

[Couplet 3]
Rien à foutre de vivre pour tenir les poutres
Et voir à ma fenêtre malheur et mal-être
Ne connaître que ces remparts qui m'ont vu naître
M'ont vu grandir et puis me verront disparaître
Et c'est les notres qui sont au centre
Pour subir la peur ou la faim au ventre
Fléchir à chaque fois devant Chef et Maître
Et refléchir à tout ça le soir quand ils rentrent
On nous maltraite de 20h à 20h30
Nos vies font les gros titres dans leurs chapitres
Les journalistes flippent et leurs coeurs palpitent
S'inquiètent qu'on fasse sauter soutes et cockpits
Y'a pas d'espoir dans mon périmètre
Ma cote est nulle à leur applaudimètre
Tu peux m'croire, faire l'étonné et sourire avec ironie
C'est le point d'vue des damnés des colonies
[Refrain]x4
Tu peux m'croire, y'a pas d'espoir
Y'a qu'la douleur à voir dans nos histoires
Tu peux m'croire, y'a pas d'victoire
Y'a qu'la douleur à voir dans nos histoires

[Outro]
Hein, toujours le même malaise
Hardcore et balèze
Toujours les mêmes crises qui t'épuisent
Toujours amère et le coeur sous armure
Et chaque jour les mêmes angoisses qui perdurent
Putain



Paroles rédigées et expliquées par la communauté RapGenius France2Embed",Casey
Cathy Palenne,Délit de faciès,"4 ContributorsDélit de faciès Lyrics[Couplet 1]
Alors quoi ? Faudrait s'excuser d'être ici
Dire merci pour l'esclavage aboli
Mais qui nous y a mis
Qui trimballe une subite amnésie
Serment d'hypocrite d'une conscience sale ?
Alors que jadis ton pays, celui de Clovis
Fit de l'Afrique le sacrifice de son avarice
Tirant bénéfice de ses terres, ses épices
Et de nos pères au supplice et à son sévère service
Et pour ça que reçoivent les filles, fils d'esclaves ?
Une vie chargée d'entraves, parquée dans les enclaves
Où l'oppression est moderne, les cistes-ra gouvernent
C'est le crépu que l'on veut crapule en cellule et cela me concerne
Des jobs subalternes : colonialisme habile
J'ai la mémoire indélébile
Lorsqu'au profit de mon profile, on profane ma culture
Occidentale procédure qu'endure ma fierté, ma figure
(Ma fierté, ma figure)

[Refrain]
Ici ton faciès te façonne, décide de tout
Ici ton faciès te façonne, décide de tout
Ici ton faciès te façonne, décide de tout
Ici ton faciès te façonne, décide de tout
You might also like[Couplet 2]
Présence proscrite, méfiance prescrite
Le nègre égale parasite, slogan d'un accord tacite
Ca souffre (?) un site pourri d'indigènes, revendiquant leur gènes
Pensant qu'on gaspille leur oxygène
Malgré les griefs, l'intolérance de ce fief
Je refuse d'être conforme aux normes NF
Etant déjà sous quota, sous contrôle dès qu'on me frôle
Persona non grata, mon premier rôle
Après le mythe du bon sauvage
Voici la hantise du clandé, du sans papier à alpaguer
Celui qui mange dans l'assiette du Français du souche
Qui fout la merde, avec ses coutumes louches
L'étranger à l'origine de la névrose
La gêne d'une nation se plaignant d'overdose
De plus, certains de ma race s'assimilent, acquiescent
Et prennent part au délit de facièsEmbed",Casey
Cathy Palenne,Dernière mise au point,"4 ContributorsDernière mise au point Lyrics[Intro]
Représailles volume 1 arrive maintenant presque à son terme
Donc pour les rares qui connaissent notre histoire, petite mise au point
Qui est aussi une mise en garde...
Et je vais ouvrir une parenthèse que je refermerai mesure après mesure
Jusqu’à en avoir fait seize
Et que tout le monde écoute
Et que ceux qui se sentent visés sachent qu’ils le sont vraiment, ok ?

[Couplet unique]
Je m’adresse à ces farceurs, soi-disant casseurs
Tous ces suceurs qu’on a vus plus froussards que fonceurs
Vous avez pris sans renvoyer l’ascenseur
Donc j’ai vos noms sur mon ulcère et dans mon classeur
Rien ne sert d’être mon adversaire
Car je sais c’que vous mentez en concert, bande de faussaires
Être sincère pour réussir, pour vous impossible
Car vos couilles n’arrêtent pas de rétrécir
Allez parler d’oppresseurs à vos frères et sœurs
Essayez de leur faire croire que vous êtes de vrais chasseurs
Mais une chose est sûre
Moi j’ai vu la pisse remplir vos chaussures dès la première morsure
Sachez que vous n’aurez pas de successeurs
Anfalsh reste et demeure une RMIste, un bagagiste, et un boxeur
Mais ne venez pas nous faire poissards
Car c’est un immense couteau qui danse sur mon dossardYou might also likeEmbed",Casey
